#sample	scf_id	pos	depth
s3	s3	3903	31
s3	s3	3904	39
s3	s3	3905	47
s3	s3	3906	39
s3	s3	3907	45
s3	s3	3908	14
s3	s3	3909	42
s3	s3	3910	19
s3	s3	3911	4
s3	s3	3912	31
s3	s3	3913	9
s3	s3	3914	26
s3	s3	3915	41
s3	s3	3916	34
s3	s3	3917	26
s3	s3	3918	28
s3	s3	3919	18
s3	s3	3920	35
s3	s3	3921	7
s3	s3	3922	5
s3	s3	3923	17
s3	s3	3924	4
s3	s3	3925	19
s3	s3	3926	17
s3	s3	3927	50
s3	s3	3928	46
s3	s3	3929	37
s3	s3	3930	18
s3	s3	3931	25
s3	s3	3932	19
s3	s3	3933	24
s3	s3	3934	12
s3	s3	3935	8
s3	s3	3936	22
s3	s3	3937	38
s3	s3	3938	4
s3	s3	3939	9
s3	s3	3940	28
s3	s3	3941	18
s3	s3	3942	10
s3	s3	3943	32
s3	s3	3944	26
s3	s3	3945	43
s3	s3	3946	26
s3	s3	3947	4
s3	s3	3948	1
s3	s3	3949	5
s3	s3	3950	6
s3	s3	3951	7
s3	s3	3952	11
s3	s3	3953	32
s3	s3	3954	17
s3	s3	3955	47
s3	s3	3956	45
s3	s3	3957	1
s3	s3	3958	8
s3	s3	3959	44
s3	s3	3960	8
s3	s3	3961	36
s3	s3	3962	41
s3	s3	3963	39
s3	s3	3964	50
s3	s3	3965	2
s3	s3	3966	43
s3	s3	3967	6
s3	s3	3968	27
s3	s3	3969	33
s3	s3	3970	50
s3	s3	3971	1
s3	s3	3972	23
s3	s3	3973	29
s3	s3	3974	27
s3	s3	3975	46
s3	s3	3976	37
s3	s3	3977	28
s3	s3	3978	46
s3	s3	3979	7
s3	s3	3980	11
s3	s3	3981	2
s3	s3	3982	35
s3	s3	3983	50
s3	s3	3984	25
s3	s3	3985	39
s3	s3	3986	33
s3	s3	3987	22
s3	s3	3988	26
s3	s3	3989	17
s3	s3	3990	24
s3	s3	3991	36
s3	s3	3992	19
s3	s3	3993	22
s3	s3	3994	46
s3	s3	3995	41
s3	s3	3996	22
s3	s3	3997	13
s3	s3	3998	50
s3	s3	3999	47
s3	s3	4000	1
s3	s3	4001	12
s3	s3	4002	11
s3	s3	4003	26
s3	s3	4004	46
s3	s3	4005	19
s3	s3	4006	35
s3	s3	4007	7
s3	s3	4008	12
s3	s3	4009	1
s3	s3	4010	43
s3	s3	4011	24
s3	s3	4012	13
s3	s3	4013	22
s3	s3	4014	45
s3	s3	4015	22
s3	s3	4016	29
s3	s3	4017	14
s3	s3	4018	22
s3	s3	4019	26
s3	s3	4020	38
s3	s3	4021	23
s3	s3	4022	45
s3	s3	4023	14
s3	s3	4024	36
s3	s3	4025	31
s3	s3	4026	32
s3	s3	4027	42
s3	s3	4028	25
s3	s3	4029	48
s3	s3	4030	33
s3	s3	4031	31
s3	s3	4032	11
s3	s3	4033	1
s3	s3	4034	21
s3	s3	4035	43
s3	s3	4036	6
s3	s3	4037	43
s3	s3	4038	13
s3	s3	4039	1
s3	s3	4040	49
s3	s3	4041	30
s3	s3	4042	44
s3	s3	4043	47
s3	s3	4044	16
s3	s3	4045	31
s3	s3	4046	45
s3	s3	4047	22
s3	s3	4048	9
s3	s3	4049	25
s3	s3	4050	8
s3	s3	4051	32
s3	s3	4052	37
s3	s3	4053	34
s3	s3	4054	29
s3	s3	4055	24
s3	s3	4056	22
s3	s3	4057	50
s3	s3	4058	5
s3	s3	4059	22
s3	s3	4060	32
s3	s3	4061	48
s3	s3	4062	44
s3	s3	4063	23
s3	s3	4064	3
s3	s3	4065	45
s3	s3	4066	27
s3	s3	4067	16
s3	s3	4068	5
s3	s3	4069	37
s3	s3	4070	11
s3	s3	4071	8
s3	s3	4072	46
s3	s3	4073	42
s3	s3	4074	8
s3	s3	4075	48
s3	s3	4076	13
s3	s3	4077	10
s3	s3	4078	31
s3	s3	4079	47
s3	s3	4080	14
s3	s3	4081	38
s3	s3	4082	46
s3	s3	4083	15
s3	s3	4084	7
s3	s3	4085	20
s3	s3	4086	27
s3	s3	4087	50
s3	s3	4088	47
s3	s3	4089	35
s3	s3	4090	38
s3	s3	4091	21
s3	s3	4092	34
s3	s3	4093	15
s3	s3	4094	24
s3	s3	4095	44
s3	s3	4096	13
s3	s3	4097	26
s3	s3	4098	1
s3	s3	4099	27
s3	s3	4100	46
s3	s3	4101	4
s3	s3	4102	38
s3	s3	4103	38
s3	s3	4104	35
s3	s3	4105	26
s3	s3	4106	49
s3	s3	4107	38
s3	s3	4108	32
s3	s3	4109	7
s3	s3	4110	2
s3	s3	4111	39
s3	s3	4112	19
s3	s3	4113	14
s3	s3	4114	9
s3	s3	4115	2
s3	s3	4116	10
s3	s3	4117	24
s3	s3	4118	15
s3	s3	4119	5
s3	s3	4120	41
s3	s3	4121	5
s3	s3	4122	7
s3	s3	4123	21
s3	s3	4124	28
s3	s3	4125	48
s3	s3	4126	14
s3	s3	4127	29
s3	s3	4128	33
s3	s3	4129	11
s3	s3	4130	22
s3	s3	4131	13
s3	s3	4132	43
s3	s3	4133	30
s3	s3	4134	8
s3	s3	4135	23
s3	s3	4136	26
s3	s3	4137	1
s3	s3	4138	15
s3	s3	4139	37
s3	s3	4140	38
s3	s3	4141	23
s3	s3	4142	39
s3	s3	4143	5
s3	s3	4144	1
s3	s3	4145	14
s3	s3	4146	17
s3	s3	4147	50
s3	s3	4148	9
s3	s3	4149	12
s3	s3	4150	14
s3	s3	4151	16
s3	s3	4152	9
s3	s3	4153	4
s3	s3	4154	45
s3	s3	4155	33
s3	s3	4156	50
s3	s3	4157	13
s3	s3	4158	30
s3	s3	4159	8
s3	s3	4160	5
s3	s3	4161	14
s3	s3	4162	35
s3	s3	4163	14
s3	s3	4164	13
s3	s3	4165	8
s3	s3	4166	4
s3	s3	4167	13
s3	s3	4168	28
s3	s3	4169	21
s3	s3	4170	15
s3	s3	4171	20
s3	s3	4172	41
s3	s3	4173	38
s3	s3	4174	48
s3	s3	4175	30
s3	s3	4176	45
s3	s3	4177	9
s3	s3	4178	44
s3	s3	4179	21
s3	s3	4180	7
s3	s3	4181	7
s3	s3	4182	22
s3	s3	4183	28
s3	s3	4184	13
s3	s3	4185	50
s3	s3	4186	14
s3	s3	4187	11
s3	s3	4188	36
s3	s3	4189	40
s3	s3	4190	10
s3	s3	4191	40
s3	s3	4192	46
s3	s3	4193	13
s3	s3	4194	20
s3	s3	4195	7
s3	s3	4196	13
s3	s3	4197	45
s3	s3	4198	28
s3	s3	4199	50
s3	s3	4200	36
s3	s3	4201	47
s3	s3	4202	1
s3	s3	4203	28
s3	s3	4204	27
s3	s3	4205	43
s3	s3	4206	32
s3	s3	4207	28
s3	s3	4208	36
s3	s3	4209	11
s3	s3	4210	27
s3	s3	4211	41
s3	s3	4212	25
s3	s3	4213	42
s3	s3	4214	3
s3	s3	4215	49
s3	s3	4216	1
s3	s3	4217	36
s3	s3	4218	34
s3	s3	4219	16
s3	s3	4220	12
s3	s3	4221	12
s3	s3	4222	9
s3	s3	4223	38
s3	s3	4224	12
s3	s3	4225	2
s3	s3	4226	14
s3	s3	4227	47
s3	s3	4228	21
s3	s3	4229	13
s3	s3	4230	4
s3	s3	4231	15
s3	s3	4232	20
s3	s3	4233	45
s3	s3	4234	19
s3	s3	4235	12
s3	s3	4236	50
s3	s3	4237	47
s3	s3	4238	21
s3	s3	4239	28
s3	s3	4240	13
s3	s3	4241	18
s3	s3	4242	38
s3	s3	4243	15
s3	s3	4244	49
s3	s3	4245	13
s3	s3	4246	12
s3	s3	4247	35
s3	s3	4248	3
s3	s3	4249	23
s3	s3	4250	1
s3	s3	4251	15
s3	s3	4252	6
s3	s3	4253	25
s3	s3	4254	43
s3	s3	4255	10
s3	s3	4256	6
s3	s3	4257	33
s3	s3	4258	23
s3	s3	4259	27
s3	s3	4260	35
s3	s3	4261	45
s3	s3	4262	15
s3	s3	4263	31
s3	s3	4264	40
s3	s3	4265	39
s3	s3	4266	13
s3	s3	4267	47
s3	s3	4268	26
s3	s3	4269	22
s3	s3	4270	29
s3	s3	4271	31
s3	s3	4272	22
s3	s3	4273	25
s3	s3	4274	29
s3	s3	4275	31
s3	s3	4276	17
s3	s3	4277	12
s3	s3	4278	32
s3	s3	4279	27
s3	s3	4280	50
s3	s3	4281	6
s3	s3	4282	50
s3	s3	4283	45
s3	s3	4284	50
s3	s3	4285	50
s3	s3	4286	15
s3	s3	4287	37
s3	s3	4288	11
s3	s3	4289	40
s3	s3	4290	47
s3	s3	4291	12
s3	s3	4292	39
s3	s3	4293	6
s3	s3	4294	10
s3	s3	4295	17
s3	s3	4296	47
s3	s3	4297	41
s3	s3	4298	29
s3	s3	4299	14
s3	s3	4300	45
s3	s3	4301	49
s3	s3	4302	28
s3	s3	4303	42
s3	s3	4304	18
s3	s3	4305	46
s3	s3	4306	6
s3	s3	4307	47
s3	s3	4308	33
s3	s3	4309	25
s3	s3	4310	36
s3	s3	4311	17
s3	s3	4312	40
s3	s3	4313	29
s3	s3	4314	31
s3	s3	4315	40
s3	s3	4316	35
s3	s3	4317	33
s3	s3	4318	47
s3	s3	4319	23
s3	s3	4320	18
s3	s3	4321	6
s3	s3	4322	34
s3	s3	4323	11
s3	s3	4324	13
s3	s3	4325	46
s3	s3	4326	40
s3	s3	4327	34
s3	s3	4328	40
s3	s3	4329	47
s3	s3	4330	46
s3	s3	4331	46
s3	s3	4332	19
s3	s3	4333	2
s3	s3	4334	30
s3	s3	4335	5
s3	s3	4336	6
s3	s3	4337	41
s3	s3	4338	25
s3	s3	4339	7
s3	s3	4340	50
s3	s3	4341	1
s3	s3	4342	32
s3	s3	4343	34
s3	s3	4344	43
s3	s3	4345	25
s3	s3	4346	41
s3	s3	4347	1
s3	s3	4348	35
s3	s3	4349	32
s3	s3	4350	31
s3	s3	4351	7
s3	s3	4352	27
s3	s3	4353	43
s3	s3	4354	42
s3	s3	4355	15
s3	s3	4356	35
s3	s3	4357	35
s3	s3	4358	50
s3	s3	4359	4
s3	s3	4360	1
s3	s3	4361	28
s3	s3	4362	48
s3	s3	4363	7
s3	s3	4364	15
s3	s3	4365	36
s3	s3	4366	4
s3	s3	4367	42
s3	s3	4368	18
s3	s3	4369	41
s3	s3	4370	40
s3	s3	4371	44
s3	s3	4372	15
s3	s3	4373	37
s3	s3	4374	49
s3	s3	4375	47
s3	s3	4376	32
s3	s3	4377	23
s3	s3	4378	32
s3	s3	4379	42
s3	s3	4380	14
s3	s3	4381	31
s3	s3	4382	22
s3	s3	4383	30
s3	s3	4384	22
s3	s3	4385	22
s3	s3	4386	38
s3	s3	4387	12
s3	s3	4388	45
s3	s3	4389	15
s3	s3	4390	7
s3	s3	4391	48
s3	s3	4392	14
s3	s3	4393	33
s3	s3	4394	4
s3	s3	4395	26
s3	s3	4396	44
s3	s3	4397	13
s3	s3	4398	5
s3	s3	4399	33
s3	s3	4400	21
s3	s3	4401	4
s3	s3	4402	27
s3	s3	4403	31
s3	s3	4404	35
s3	s3	4405	7
s3	s3	4406	10
s3	s3	4407	38
s3	s3	4408	39
s3	s3	4409	50
s3	s3	4410	20
s3	s3	4411	15
s3	s3	4412	14
s3	s3	4413	15
s3	s3	4414	3
s3	s3	4415	26
s3	s3	4416	40
s3	s3	4417	38
s3	s3	4418	47
s3	s3	4419	28
s3	s3	4420	13
s3	s3	4421	42
s3	s3	4422	14
s3	s3	4423	33
s3	s3	4424	26
s3	s3	4425	24
s3	s3	4426	17
s3	s3	4427	46
s3	s3	4428	19
s3	s3	4429	25
s3	s3	4430	22
s3	s3	4431	47
s3	s3	4432	22
s3	s3	4433	48
s3	s3	4434	42
s3	s3	4435	9
s3	s3	4436	30
s3	s3	4437	34
s3	s3	4438	40
s3	s3	4439	17
s3	s3	4440	39
s3	s3	4441	29
s3	s3	4442	49
s3	s3	4443	33
s3	s3	4444	7
s3	s3	4445	17
s3	s3	4446	9
s3	s3	4447	29
s3	s3	4448	19
s3	s3	4449	50
s3	s3	4450	25
s3	s3	4451	27
s3	s3	4452	43
s3	s3	4453	10
s3	s3	4454	23
s3	s3	4455	34
s3	s3	4456	12
s3	s3	4457	19
s3	s3	4458	36
s3	s3	4459	17
s3	s3	4460	46
s3	s3	4461	39
s3	s3	4462	5
s3	s3	4463	38
s3	s3	4464	7
s3	s3	4465	42
s3	s3	4466	16
s3	s3	4467	2
s3	s3	4468	3
s3	s3	4469	48
s3	s3	4470	38
s3	s3	4471	49
s3	s3	4472	11
s3	s3	4473	9
s3	s3	4474	46
s3	s3	4475	34
s3	s3	4476	46
s3	s3	4477	34
s3	s3	4478	40
s3	s3	4479	45
s3	s3	4480	46
s3	s3	4481	19
s3	s3	4482	50
s3	s3	4483	46
s3	s3	4484	20
s3	s3	4485	16
s3	s3	4486	13
s3	s3	4487	30
s3	s3	4488	35
s3	s3	4489	17
s3	s3	4490	37
s3	s3	4491	2
s3	s3	4492	39
s3	s3	4493	44
s3	s3	4494	39
s3	s3	4495	30
s3	s3	4496	12
s3	s3	4497	37
s3	s3	4498	40
s3	s3	4499	41
s3	s3	4500	33
s3	s3	4501	48
s3	s3	4502	34
s3	s3	4503	5
s3	s3	4504	44
s3	s3	4505	48
s3	s3	4506	44
s3	s3	4507	42
s3	s3	4508	24
s3	s3	4509	30
s3	s3	4510	42
s3	s3	4511	41
s3	s3	4512	17
s3	s3	4513	43
s3	s3	4514	48
s3	s3	4515	44
s3	s3	4516	37
s3	s3	4517	4
s3	s3	4518	38
s3	s3	4519	28
s3	s3	4520	49
s3	s3	4521	29
s3	s3	4522	14
s3	s3	4523	35
s3	s3	4524	17
s3	s3	4525	33
s3	s3	4526	50
s3	s3	4527	32
s3	s3	4528	23
s3	s3	4529	4
s3	s3	4530	26
s3	s3	4531	20
s3	s3	4532	30
s3	s3	4533	7
s3	s3	4534	42
s3	s3	4535	10
s3	s3	4536	25
s3	s3	4537	9
s3	s3	4538	50
s3	s3	4539	18
s3	s3	4540	47
s3	s3	4541	4
s3	s3	4542	43
s3	s3	4543	19
s3	s3	4544	42
s3	s3	4545	33
s3	s3	4546	21
s3	s3	4547	2
s3	s3	4548	15
s3	s3	4549	48
s3	s3	4550	4
s3	s3	4551	43
s3	s3	4552	46
s3	s3	4553	23
s3	s3	4554	10
s3	s3	4555	1
s3	s3	4556	19
s3	s3	4557	4
s3	s3	4558	2
s3	s3	4559	30
s3	s3	4560	18
s3	s3	4561	12
s3	s3	4562	1
s3	s3	4563	12
s3	s3	4564	37
s3	s3	4565	6
s3	s3	4566	12
s3	s3	4567	45
s3	s3	4568	39
s3	s3	4569	27
s3	s3	4570	42
s3	s3	4571	36
s3	s3	4572	6
s3	s3	4573	21
s3	s3	4574	11
s3	s3	4575	44
s3	s3	4576	31
s3	s3	4577	1
s3	s3	4578	5
s3	s3	4579	40
s3	s3	4580	41
s3	s3	4581	33
s3	s3	4582	28
s3	s3	4583	13
s3	s3	4584	25
s3	s3	4585	15
s3	s3	4586	12
s3	s3	4587	11
s3	s3	4588	47
s3	s3	4589	10
s3	s3	4590	20
s3	s3	4591	50
s3	s3	4592	2
s3	s3	4593	27
s3	s3	4594	33
s3	s3	4595	12
s3	s3	4596	4
s3	s3	4597	1
s3	s3	4598	28
s3	s3	4599	18
s3	s3	4600	43
s3	s3	4601	50
s3	s3	4602	16
s3	s3	4603	19
s3	s3	4604	8
s3	s3	4605	5
s3	s3	4606	50
s3	s3	4607	49
s3	s3	4608	32
s3	s3	4609	4
s3	s3	4610	36
s3	s3	4611	7
s3	s3	4612	21
s3	s3	4613	10
s3	s3	4614	5
s3	s3	4615	4
s3	s3	4616	16
s3	s3	4617	6
s3	s3	4618	50
s3	s3	4619	34
s3	s3	4620	12
s3	s3	4621	26
s3	s3	4622	3
s3	s3	4623	12
s3	s3	4624	33
s3	s3	4625	26
s3	s3	4626	42
s3	s3	4627	3
s3	s3	4628	9
s3	s3	4629	33
s3	s3	4630	36
s3	s3	4631	21
s3	s3	4632	7
s3	s3	4633	27
s3	s3	4634	20
s3	s3	4635	3
s3	s3	4636	4
s3	s3	4637	16
s3	s3	4638	29
s3	s3	4639	39
s3	s3	4640	18
s3	s3	4641	36
s3	s3	4642	9
s3	s3	4643	36
s3	s3	4644	1
s3	s3	4645	18
s3	s3	4646	24
s3	s3	4647	15
s3	s3	4648	32
s3	s3	4649	24
s3	s3	4650	33
s3	s3	4651	7
s3	s3	4652	26
s3	s3	4653	24
s3	s3	4654	48
s3	s3	4655	49
s3	s3	4656	30
s3	s3	4657	4
s3	s3	4658	14
s3	s3	4659	26
s3	s3	4660	29
s3	s3	4661	32
s3	s3	4662	36
s3	s3	4663	36
s3	s3	4664	6
s3	s3	4665	44
s3	s3	4666	7
s3	s3	4667	37
s3	s3	4668	50
s3	s3	4669	45
s3	s3	4670	14
s3	s3	4671	27
s3	s3	4672	4
s3	s3	4673	17
s3	s3	4674	1
s3	s3	4675	15
s3	s3	4676	38
s3	s3	4677	21
s3	s3	4678	32
s3	s3	4679	30
s3	s3	4680	39
s3	s3	4681	38
s3	s3	4682	14
s3	s3	4683	45
s3	s3	4684	3
s3	s3	4685	30
s3	s3	4686	36
s3	s3	4687	23
s3	s3	4688	47
s3	s3	4689	41
s3	s3	4690	16
s3	s3	4691	32
s3	s3	4692	10
s3	s3	4693	23
s3	s3	4694	37
s3	s3	4695	26
s3	s3	4696	20
s3	s3	4697	32
s3	s3	4698	44
s3	s3	4699	16
s3	s3	4700	8
s3	s3	4701	28
s3	s3	4702	35
s3	s3	4703	5
s3	s3	4704	10
s3	s3	4705	31
s3	s3	4706	6
s3	s3	4707	49
s3	s3	4708	35
s3	s3	4709	23
s3	s3	4710	30
s3	s3	4711	34
s3	s3	4712	10
s3	s3	4713	1
s3	s3	4714	39
s3	s3	4715	29
s3	s3	4716	45
s3	s3	4717	29
s3	s3	4718	31
s3	s3	4719	7
s3	s3	4720	37
s3	s3	4721	36
s3	s3	4722	27
s3	s3	4723	6
s3	s3	4724	21
s3	s3	4725	25
s3	s3	4726	30
s3	s3	4727	50
s3	s3	4728	19
s3	s3	4729	39
s3	s3	4730	18
s3	s3	4731	2
s3	s3	4732	3
s3	s3	4733	6
s3	s3	4734	22
s3	s3	4735	18
s3	s3	4736	4
s3	s3	4737	14
s3	s3	4738	1
s3	s3	4739	26
s3	s3	4740	46
s3	s3	4741	47
s3	s3	4742	11
s3	s3	4743	41
s3	s3	4744	12
s3	s3	4745	10
s3	s3	4746	40
s3	s3	4747	20
s3	s3	4748	5
s3	s3	4749	11
s3	s3	4750	24
s3	s3	4751	27
s3	s3	4752	39
s3	s3	4753	7
s3	s3	4754	35
s3	s3	4755	43
s3	s3	4756	12
s3	s3	4757	49
s3	s3	4758	30
s3	s3	4759	13
s3	s3	4760	40
s3	s3	4761	19
s3	s3	4762	23
s3	s3	4763	24
s3	s3	4764	21
s3	s3	4765	33
s3	s3	4766	27
s3	s3	4767	29
s3	s3	4768	11
s3	s3	4769	31
s3	s3	4770	21
s3	s3	4771	21
s3	s3	4772	22
s3	s3	4773	1
s3	s3	4774	40
s3	s3	4775	11
s3	s3	4776	33
s3	s3	4777	3
s3	s3	4778	16
s3	s3	4779	19
s3	s3	4780	29
s3	s3	4781	3
s3	s3	4782	4
s3	s3	4783	37
s3	s3	4784	31
s3	s3	4785	27
s3	s3	4786	34
s3	s3	4787	16
s3	s3	4788	39
s3	s3	4789	44
s3	s3	4790	45
s3	s3	4791	5
s3	s3	4792	16
s3	s3	4793	1
s3	s3	4794	11
s3	s3	4795	43
s3	s3	4796	43
s3	s3	4797	6
s3	s3	4798	13
s3	s3	4799	35
s3	s3	4800	4
s3	s3	4801	36
s3	s3	4802	47
s3	s3	4803	42
s3	s3	4804	4
s3	s3	4805	29
s3	s3	4806	30
s3	s3	4807	21
s3	s3	4808	24
s3	s3	4809	20
s3	s3	4810	45
s3	s3	4811	28
s3	s3	4812	3
s3	s3	4813	4
s3	s3	4814	30
s3	s3	4815	43
s3	s3	4816	13
s3	s3	4817	19
s3	s3	4818	30
s3	s3	4819	31
s3	s3	4820	30
s3	s3	4821	30
s3	s3	4822	47
s3	s3	4823	19
s3	s3	4824	37
s3	s3	4825	9
s3	s3	4826	44
s3	s3	4827	9
s3	s3	4828	15
s3	s3	4829	18
s3	s3	4830	17
s3	s3	4831	3
s3	s3	4832	25
s3	s3	4833	6
s3	s3	4834	1
s3	s3	4835	18
s3	s3	4836	22
s3	s3	4837	13
s3	s3	4838	38
s3	s3	4839	21
s3	s3	4840	34
s3	s3	4841	6
s3	s3	4842	27
s3	s3	4843	44
s3	s3	4844	15
s3	s3	4845	12
s3	s3	4846	43
s3	s3	4847	47
s3	s3	4848	6
s3	s3	4849	4
s3	s3	4850	43
s3	s3	4851	39
s3	s3	4852	40
s3	s3	4853	7
s3	s3	4854	38
s3	s3	4855	47
s3	s3	4856	39
s3	s3	4857	20
s3	s3	4858	19
s3	s3	4859	45
s3	s3	4860	19
s3	s3	4861	44
s3	s3	4862	33
s3	s3	4863	40
s3	s3	4864	32
s3	s3	4865	17
s3	s3	4866	21
s3	s3	4867	20
s3	s3	4868	8
s3	s3	4869	11
s3	s3	4870	48
s3	s3	4871	20
s3	s3	4872	20
s3	s3	4873	15
s3	s3	4874	49
s3	s3	4875	41
s3	s3	4876	32
s3	s3	4877	16
s3	s3	4878	45
s3	s3	4879	28
s3	s3	4880	22
s3	s3	4881	27
s3	s3	4882	3
s3	s3	4883	43
s3	s3	4884	42
s3	s3	4885	33
s3	s3	4886	36
s3	s3	4887	23
s3	s3	4888	44
s3	s3	4889	33
s3	s3	4890	34
s3	s3	4891	33
s3	s3	4892	27
s3	s3	4893	12
s3	s3	4894	13
s3	s3	4895	20
s3	s3	4896	7
s3	s3	4897	25
s3	s3	4898	2
s3	s3	4899	6
s3	s3	4900	32
s3	s3	4901	49
s3	s3	4902	35
s3	s3	4903	41
s3	s3	4904	31
s3	s3	4905	21
s3	s3	4906	37
s3	s3	4907	27
s3	s3	4908	16
s3	s3	4909	15
s3	s3	4910	10
s3	s3	4911	11
s3	s3	4912	4
s3	s3	4913	34
s3	s3	4914	3
s3	s3	4915	16
s3	s3	4916	42
s3	s3	4917	4
s3	s3	4918	43
s3	s3	4919	17
s3	s3	4920	38
s3	s3	4921	11
s3	s3	4922	31
s3	s3	4923	47
s3	s3	4924	28
s3	s3	4925	42
s3	s3	4926	32
s3	s3	4927	7
s3	s3	4928	8
s3	s3	4929	40
s3	s3	4930	5
s3	s3	4931	37
s3	s3	4932	48
s3	s3	4933	47
s3	s3	4934	50
s3	s3	4935	45
s3	s3	4936	41
s3	s3	4937	18
s3	s3	4938	2
s3	s3	4939	50
s3	s3	4940	37
s3	s3	4941	22
s3	s3	4942	24
s3	s3	4943	24
s3	s3	4944	32
s3	s3	4945	48
s3	s3	4946	8
s3	s3	4947	37
s3	s3	4948	47
s3	s3	4949	11
s3	s3	4950	19
s3	s3	4951	16
s3	s3	4952	16
s3	s3	4953	43
s3	s3	4954	15
s3	s3	4955	14
s3	s3	4956	1
s3	s3	4957	47
s3	s3	4958	1
s3	s3	4959	18
s3	s3	4960	41
s3	s3	4961	49
s3	s3	4962	41
s3	s3	4963	19
s3	s3	4964	21
s3	s3	4965	40
s3	s3	4966	50
s3	s3	4967	39
s3	s3	4968	24
s3	s3	4969	6
s3	s3	4970	7
s3	s3	4971	23
s3	s3	4972	37
s3	s3	4973	33
s3	s3	4974	42
s3	s3	4975	26
s3	s3	4976	48
s3	s3	4977	28
s3	s3	4978	1
s3	s3	4979	27
s3	s3	4980	4
s3	s3	4981	21
s3	s3	4982	14
s3	s3	4983	6
s3	s3	4984	47
s3	s3	4985	11
s3	s3	4986	23
s3	s3	4987	11
s3	s3	4988	23
s3	s3	4989	35
s3	s3	4990	31
s3	s3	4991	39
s3	s3	4992	11
s3	s3	4993	37
s3	s3	4994	7
s3	s3	4995	15
s3	s3	4996	50
s3	s3	4997	36
s3	s3	4998	19
s3	s3	4999	1
s3	s3	5000	41
s3	s3	5001	9
s3	s3	5002	17
s3	s3	5003	31
s3	s3	5004	33
s3	s3	5005	32
s3	s3	5006	11
s3	s3	5007	18
s3	s3	5008	29
s3	s3	5009	11
s3	s3	5010	29
s3	s3	5011	7
s3	s3	5012	17
s3	s3	5013	47
s3	s3	5014	16
s3	s3	5015	17
s3	s3	5016	30
s3	s3	5017	19
s3	s3	5018	50
s3	s3	5019	24
s3	s3	5020	9
s3	s3	5021	4
s3	s3	5022	37
s3	s3	5023	18
s3	s3	5024	15
s3	s3	5025	12
s3	s3	5026	32
s3	s3	5027	33
s3	s3	5028	1
s3	s3	5029	8
s3	s3	5030	12
s3	s3	5031	35
s3	s3	5032	20
s3	s3	5033	1
s3	s3	5034	42
s3	s3	5035	48
s3	s3	5036	18
s3	s3	5037	14
s3	s3	5038	20
s3	s3	5039	18
s3	s3	5040	39
s3	s3	5041	42
s3	s3	5042	21
s3	s3	5043	41
s3	s3	5044	3
s3	s3	5045	14
s3	s3	5046	11
s3	s3	5047	38
s3	s3	5048	29
s3	s3	5049	30
s3	s3	5050	19
s3	s3	5051	32
s3	s3	5052	43
s3	s3	5053	8
s3	s3	5054	13
s3	s3	5055	22
s3	s3	5056	29
s3	s3	5057	35
s3	s3	5058	36
s3	s3	5059	15
s3	s3	5060	11
s3	s3	5061	50
s3	s3	5062	12
s3	s3	5063	23
s3	s3	5064	33
s3	s3	5065	35
s3	s3	5066	34
s3	s3	5067	33
s3	s3	5068	11
s3	s3	5069	45
s3	s3	5070	43
s3	s3	5071	46
s3	s3	5072	19
s3	s3	5073	47
s3	s3	5074	37
s3	s3	5075	32
s3	s3	5076	47
s3	s3	5077	48
s3	s3	5078	8
s3	s3	5079	8
s3	s3	5080	23
s3	s3	5081	25
s3	s3	5082	36
s3	s3	5083	42
s3	s3	5084	49
s3	s3	5085	27
s3	s3	5086	7
s3	s3	5087	2
s3	s3	5088	3
s3	s3	5089	17
s3	s3	5090	29
s3	s3	5091	43
s3	s3	5092	16
s3	s3	5093	42
s3	s3	5094	4
s3	s3	5095	24
s3	s3	5096	24
s3	s3	5097	8
s3	s3	5098	37
s3	s3	5099	49
s3	s3	5100	49
s3	s3	5101	25
s3	s3	5102	12
s3	s3	5103	9
s3	s3	5104	10
s3	s3	5105	33
s3	s3	5106	42
s3	s3	5107	30
s3	s3	5108	8
s3	s3	5109	15
s3	s3	5110	41
s3	s3	5111	37
s3	s3	5112	22
s3	s3	5113	43
s3	s3	5114	23
s3	s3	5115	2
s3	s3	5116	22
s3	s3	5117	1
s3	s3	5118	39
s3	s3	5119	5
s3	s3	5120	50
s3	s3	5121	29
s3	s3	5122	32
s3	s3	5123	2
s3	s3	5124	9
s3	s3	5125	35
s3	s3	5126	50
s3	s3	5127	4
s3	s3	5128	28
s3	s3	5129	26
s3	s3	5130	23
s3	s3	5131	27
s3	s3	5132	10
s3	s3	5133	48
s3	s3	5134	1
s3	s3	5135	27
s3	s3	5136	17
s3	s3	5137	5
s3	s3	5138	38
s3	s3	5139	24
s3	s3	5140	38
s3	s3	5141	24
s3	s3	5142	22
s3	s3	5143	23
s3	s3	5144	44
s3	s3	5145	21
s3	s3	5146	32
s3	s3	5147	36
s3	s3	5148	6
s3	s3	5149	11
s3	s3	5150	8
s3	s3	5151	41
s3	s3	5152	4
s3	s3	5153	41
s3	s3	5154	46
s3	s3	5155	19
s3	s3	5156	26
s3	s3	5157	35
s3	s3	5158	41
s3	s3	5159	42
s3	s3	5160	34
s3	s3	5161	13
s3	s3	5162	21
s3	s3	5163	15
s3	s3	5164	27
s3	s3	5165	40
s3	s3	5166	33
s3	s3	5167	49
s3	s3	5168	45
s3	s3	5169	49
s3	s3	5170	19
s3	s3	5171	15
s3	s3	5172	18
s3	s3	5173	49
